random.ID,year,semester,subjectCode,num
T6dIpKs1,2015,2,GEK10007,11
T6dIpKs1,2015,2,GEK10056,2
T6dIpKs1,2015,2,GEK30001,1
T6dIpKs1,2015,2,GEK30008,1
T6dIpKs1,2015,2,HMM20027,1
T6dIpKs1,2015,2,HMM20042,1
T6dIpKs1,2015,2,HMM20052,1
T6dIpKs1,2015,2,HMM30027,1
T6dIpKs1,2015,2,HMM30041,1
T6dIpKs1,2015,3,GEK10046,1
T6dIpKs1,2015,3,PCO10013,1
T6dIpKs1,2015,4,PCO10057,1
T6dIpKs1,2016,1,GEK10053,1
T6dIpKs1,2016,1,GEK30002,1
T6dIpKs1,2016,1,GEK30009,1
T6dIpKs1,2016,1,HMM20017,1
T6dIpKs1,2016,1,HMM20026,1
T6dIpKs1,2016,1,HMM30006,1
T6dIpKs1,2016,1,HMM30032,1
T6dIpKs1,2016,1,HMM40043,1
XTsUDV05,2013,1,CUE20005,1
XTsUDV05,2013,1,GEK10001,1
XTsUDV05,2013,1,GEK10008,1
XTsUDV05,2013,1,GEK10011,2
XTsUDV05,2013,1,GEK10015,1
XTsUDV05,2013,1,GEK10042,1
XTsUDV05,2013,1,GEK10045,7
XTsUDV05,2013,1,GEK10096,2
XTsUDV05,2013,1,PCO10012,11
XTsUDV05,2013,1,PCO10058,10
XTsUDV05,2013,2,GEK10002,1
XTsUDV05,2013,2,GEK10009,1
XTsUDV05,2013,2,GEK10041,3
XTsUDV05,2013,2,GEK10061,2
XTsUDV05,2013,2,GEK20045,1
XTsUDV05,2013,2,ISL10076,7
XTsUDV05,2013,2,PCO10013,17
XTsUDV05,2013,2,PCO10052,5
XTsUDV05,2013,4,GEK10016,1
XTsUDV05,2014,1,ECE20051,2
XTsUDV05,2014,1,ECE20057,2
XTsUDV05,2014,1,GEK20001,1
XTsUDV05,2014,1,GEK20008,1
XTsUDV05,2014,1,GEK20028,1
XTsUDV05,2014,1,GEK20031,2
XTsUDV05,2014,1,GEK40096,1
XTsUDV05,2014,1,ITP20003,2
XTsUDV05,2014,2,ECE10020,3
XTsUDV05,2014,2,ECE20018,2
XTsUDV05,2014,2,ECE20021,1
XTsUDV05,2014,2,ECE20042,1
XTsUDV05,2014,2,GEK20002,1
XTsUDV05,2014,2,GEK20009,1
XTsUDV05,2014,2,GEK30015,1
XTsUDV05,2014,2,GEK30022,1
XTsUDV05,2014,4,GEK20014,1
JXIj0biS,2013,1,GEK10001,1
JXIj0biS,2013,1,GEK10008,1
JXIj0biS,2013,1,GEK10011,1
JXIj0biS,2013,1,GEK10045,2
JXIj0biS,2013,1,GEK10059,3
JXIj0biS,2013,1,GEK10096,2
JXIj0biS,2013,1,IID10004,2
JXIj0biS,2013,1,ISL10075,1
JXIj0biS,2013,1,PCO10058,1
JXIj0biS,2013,2,GEK10002,1
JXIj0biS,2013,2,GEK10009,1
JXIj0biS,2013,2,GEK10015,1
JXIj0biS,2013,2,GEK10041,2
JXIj0biS,2013,2,GEK10062,2
JXIj0biS,2013,2,GEK20045,12
JXIj0biS,2013,2,GEK30022,1
JXIj0biS,2013,2,GEK40094,1
JXIj0biS,2013,2,PCO10012,2
JXIj0biS,2013,2,PCO10057,2
JXIj0biS,2013,4,PCO20058,1
JXIj0biS,2014,1,GEK10022,2
JXIj0biS,2014,1,GEK20001,1
JXIj0biS,2014,1,GEK20008,1
JXIj0biS,2014,1,IID20006,2
JXIj0biS,2014,1,IID20013,1
JXIj0biS,2014,1,IID20055,2
JXIj0biS,2014,1,IID20059,1
JXIj0biS,2014,1,IID20061,2
JXIj0biS,2014,1,IID30018,1
JXIj0biS,2014,2,GEK20002,1
JXIj0biS,2014,2,GEK20009,1
JXIj0biS,2014,2,IID20003,2
JXIj0biS,2014,2,IID20009,2
JXIj0biS,2014,2,IID20057,3
JXIj0biS,2014,2,IID20062,1
JXIj0biS,2014,2,IID20063,2
JXIj0biS,2014,2,PCO10013,4
JXIj0biS,2015,1,GEK20062,1
JXIj0biS,2015,1,GEK30001,1
JXIj0biS,2015,1,GEK30008,1
JXIj0biS,2015,1,IID20006,1
JXIj0biS,2015,1,IID20016,2
JXIj0biS,2015,1,IID30011,2
JXIj0biS,2015,1,IID30076,1
JXIj0biS,2015,1,IID30086,3
JXIj0biS,2015,3,GEK10007,1
JXIj0biS,2015,3,GEK10046,1
JXIj0biS,2015,3,PCO20004,2
JXIj0biS,2016,1,CCC20065,1
JXIj0biS,2016,1,GCS10002,7
JXIj0biS,2016,1,GCS20001,16
JXIj0biS,2016,1,GEK10030,1
JXIj0biS,2016,1,GEK30002,1
JXIj0biS,2016,1,GEK30009,1
JXIj0biS,2016,1,IID30068,2
JXIj0biS,2016,1,IID30080,1
D7Pd3Zhy,2013,1,GEK10001,1
D7Pd3Zhy,2013,1,GEK10008,1
D7Pd3Zhy,2013,1,GEK10011,1
D7Pd3Zhy,2013,1,GEK10015,1
D7Pd3Zhy,2013,1,GEK10021,2
D7Pd3Zhy,2013,1,GEK10038,3
D7Pd3Zhy,2013,1,GEK10045,10
D7Pd3Zhy,2013,1,GEK10055,4
D7Pd3Zhy,2013,1,GEK10066,1
D7Pd3Zhy,2013,1,GEK10096,2
D7Pd3Zhy,2013,1,PCO10058,3
D7Pd3Zhy,2013,2,GEK10002,1
D7Pd3Zhy,2013,2,GEK10009,1
D7Pd3Zhy,2013,2,GEK10097,2
D7Pd3Zhy,2013,2,GEK20043,1
D7Pd3Zhy,2013,2,HMM10001,1
D7Pd3Zhy,2013,2,HMM10091,2
D7Pd3Zhy,2013,2,PCO10024,2
D7Pd3Zhy,2013,2,PCO10057,8
D7Pd3Zhy,2014,1,GEK20001,1
D7Pd3Zhy,2014,1,GEK20008,1
D7Pd3Zhy,2014,1,GEK40096,3
D7Pd3Zhy,2014,1,HMM10041,1
D7Pd3Zhy,2014,1,HMM20026,1
D7Pd3Zhy,2014,1,HMM20028,2
D7Pd3Zhy,2014,1,HMM20031,1
D7Pd3Zhy,2014,1,HMM30012,1
D7Pd3Zhy,2014,2,GEK10016,1
D7Pd3Zhy,2014,2,GEK10045,1
D7Pd3Zhy,2014,2,GEK20002,1
D7Pd3Zhy,2014,2,GEK20009,1
D7Pd3Zhy,2014,2,GEK20045,6
D7Pd3Zhy,2014,2,HMM20027,1
D7Pd3Zhy,2014,2,HMM20042,1
D7Pd3Zhy,2014,2,HMM20052,1
D7Pd3Zhy,2014,2,PCO20004,4
D7Pd3Zhy,2014,4,GEK20014,1
D7Pd3Zhy,2014,4,HMM20011,1
D7Pd3Zhy,2015,1,GEK10007,7
D7Pd3Zhy,2015,1,GEK30001,1
D7Pd3Zhy,2015,1,GEK30008,1
D7Pd3Zhy,2015,1,GEK30014,1
D7Pd3Zhy,2015,1,HMM10041,1
D7Pd3Zhy,2015,1,HMM20031,1
D7Pd3Zhy,2015,1,HMM20041,2
D7Pd3Zhy,2015,1,HMM30012,1
D7Pd3Zhy,2015,1,PCO20052,1
D7Pd3Zhy,2015,2,GCS10058,1
D7Pd3Zhy,2015,2,GCS20002,6
D7Pd3Zhy,2015,2,GEK20028,4
D7Pd3Zhy,2015,2,GEK30002,1
D7Pd3Zhy,2015,2,GEK30009,1
D7Pd3Zhy,2015,2,HMM20020,2
D7Pd3Zhy,2015,2,HMM20027,1
D7Pd3Zhy,2015,2,HMM20052,1
D7Pd3Zhy,2015,4,GEK10007,5
D7Pd3Zhy,2015,4,HMM30056,1
D7Pd3Zhy,2016,1,GCS20002,9
D7Pd3Zhy,2016,1,GCS20006,2
D7Pd3Zhy,2016,1,GEE20034,1
D7Pd3Zhy,2016,1,HMM20017,1
D7Pd3Zhy,2016,1,HMM30006,1
D7Pd3Zhy,2016,1,HMM40053,1
y7BBSCy6,2013,1,GEK10001,1
y7BBSCy6,2013,1,GEK10008,1
y7BBSCy6,2013,1,GEK10011,1
y7BBSCy6,2013,1,GEK10015,1
y7BBSCy6,2013,1,GEK10045,12
y7BBSCy6,2013,1,GEK20028,1
y7BBSCy6,2013,1,IID10005,3
y7BBSCy6,2013,1,MEC10002,1
y7BBSCy6,2013,1,PCO10012,5
y7BBSCy6,2013,1,PCO10058,8
y7BBSCy6,2013,2,GEK10002,1
y7BBSCy6,2013,2,GEK10009,1
y7BBSCy6,2013,2,GEK10016,1
y7BBSCy6,2013,2,GEK10041,3
y7BBSCy6,2013,2,GEK10042,1
y7BBSCy6,2013,2,GEK10062,1
y7BBSCy6,2013,2,GEK10076,1
y7BBSCy6,2013,2,GEK20031,1
y7BBSCy6,2013,2,PCO10013,8
y7BBSCy6,2013,2,PCO10057,17
y7BBSCy6,2014,1,GEK10016,1
y7BBSCy6,2014,1,GEK10059,2
y7BBSCy6,2014,1,GEK20001,1
y7BBSCy6,2014,1,GEK20008,1
y7BBSCy6,2014,1,MEC10001,1
y7BBSCy6,2014,1,MEC20005,2
y7BBSCy6,2014,1,MEC20054,1
y7BBSCy6,2014,1,MEC20055,4
y7BBSCy6,2014,2,GEK20002,1
y7BBSCy6,2014,2,GEK20009,1
y7BBSCy6,2014,2,GEK30014,1
y7BBSCy6,2014,2,GEK30045,1
y7BBSCy6,2014,2,MEC20051,1
y7BBSCy6,2014,2,MEC20058,1
y7BBSCy6,2014,2,MEC20059,1
y7BBSCy6,2014,2,PCO10013,6
y7BBSCy6,2014,3,GEK20014,1
y7BBSCy6,2014,3,GEK20045,1
p6y0UzRL,2013,1,GEK10001,1
p6y0UzRL,2013,1,GEK10008,1
p6y0UzRL,2013,1,GEK10015,1
p6y0UzRL,2013,1,GEK10045,7
p6y0UzRL,2013,1,GEK10057,1
p6y0UzRL,2013,1,GEK10070,1
p6y0UzRL,2013,1,ISL10075,8
p6y0UzRL,2013,1,MEC10002,4
p6y0UzRL,2013,1,PCO10058,4
Izv06Xcn,2013,1,ENG20021,1
Izv06Xcn,2013,1,GEK10001,1
Izv06Xcn,2013,1,GEK10008,1
Izv06Xcn,2013,1,GEK10015,1
Izv06Xcn,2013,1,GEK10038,4
Izv06Xcn,2013,1,GEK10045,11
Izv06Xcn,2013,1,GEK10055,1
Izv06Xcn,2013,1,GEK10096,3
Izv06Xcn,2013,1,PCO10012,1
Izv06Xcn,2013,1,PCO10058,4
Izv06Xcn,2013,2,ECE10002,1
Izv06Xcn,2013,2,ECE10020,2
Izv06Xcn,2013,2,GEK10002,1
Izv06Xcn,2013,2,GEK10009,1
Izv06Xcn,2013,2,GEK10041,2
Izv06Xcn,2013,2,GEK10056,2
Izv06Xcn,2013,2,GEK10097,1
Izv06Xcn,2013,2,GEK20045,8
Izv06Xcn,2016,1,ECE20051,3
Izv06Xcn,2016,1,ECE20057,1
Izv06Xcn,2016,1,ECE20060,1
Izv06Xcn,2016,1,GEK10053,1
Izv06Xcn,2016,1,GEK20001,1
Izv06Xcn,2016,1,GEK20008,1
Izv06Xcn,2016,1,GEK30015,1
Izv06Xcn,2016,1,ITP20003,2
TozvG64B,2013,1,GEK10001,1
TozvG64B,2013,1,GEK10008,1
TozvG64B,2013,1,GEK10011,1
TozvG64B,2013,1,GEK10015,1
TozvG64B,2013,1,GEK10035,2
TozvG64B,2013,1,GEK10045,9
TozvG64B,2013,1,GEK10057,2
TozvG64B,2013,1,PCO10012,11
TozvG64B,2013,1,PCO10058,18
TozvG64B,2013,2,GEK10002,1
TozvG64B,2013,2,GEK10009,1
TozvG64B,2013,2,GEK10016,1
TozvG64B,2013,2,GEK10041,3
TozvG64B,2013,2,GEK20045,8
TozvG64B,2013,2,ISL10076,3
TozvG64B,2013,2,MEC10002,4
TozvG64B,2013,2,PCO10013,8
TozvG64B,2013,2,PCO10057,3
TozvG64B,2013,4,GEK20014,1
a0UeCfYk,2013,1,GEK10001,1
a0UeCfYk,2013,1,GEK10008,1
a0UeCfYk,2013,1,GEK10011,1
a0UeCfYk,2013,1,GEK10040,2
a0UeCfYk,2013,1,GEK10045,10
a0UeCfYk,2013,1,GEK10062,2
a0UeCfYk,2013,1,IID10005,2
a0UeCfYk,2013,1,PCO10012,6
a0UeCfYk,2013,1,PCO10058,8
a0UeCfYk,2013,2,CCC20076,1
a0UeCfYk,2013,2,GEK10002,1
a0UeCfYk,2013,2,GEK10009,1
a0UeCfYk,2013,2,GEK10015,1
a0UeCfYk,2013,2,GEK20045,3
a0UeCfYk,2013,2,ISL10075,1
a0UeCfYk,2013,2,LAW10004,1
a0UeCfYk,2013,2,PCO10013,15
a0UeCfYk,2013,2,PCO10057,3
a0UeCfYk,2014,1,CCC20072,1
a0UeCfYk,2014,1,GEK10016,1
a0UeCfYk,2014,1,GEK10041,1
a0UeCfYk,2014,1,GEK20001,1
a0UeCfYk,2014,1,GEK20008,1
a0UeCfYk,2014,1,GEK20028,2
a0UeCfYk,2014,1,GEK30014,1
a0UeCfYk,2014,1,MEC10001,1
a0UeCfYk,2014,1,MEC20005,3
a0UeCfYk,2014,2,CSW20001,1
a0UeCfYk,2014,2,GEK10007,6
a0UeCfYk,2014,2,GEK10011,3
a0UeCfYk,2014,2,GEK10059,3
a0UeCfYk,2014,2,GEK20002,1
a0UeCfYk,2014,2,GEK20009,1
a0UeCfYk,2014,2,GEK20014,1
a0UeCfYk,2014,2,MEC10002,2
a0UeCfYk,2014,2,MEC20001,2
a0UeCfYk,2014,2,MEC20006,1
a0UeCfYk,2014,2,PCO20051,2
a0UeCfYk,2014,3,PCO20004,5
a0UeCfYk,2015,1,GEK10030,1
a0UeCfYk,2015,1,GEK20047,1
a0UeCfYk,2015,1,GEK30001,1
a0UeCfYk,2015,1,GEK30008,1
a0UeCfYk,2015,1,MEC20002,2
a0UeCfYk,2015,1,MEC20054,1
a0UeCfYk,2015,1,MEC20055,1
a0UeCfYk,2015,1,MEC20057,4
a0UeCfYk,2015,1,MEC30005,1
a0UeCfYk,2015,2,GEK20024,1
a0UeCfYk,2015,2,GEK30002,1
a0UeCfYk,2015,3,GEK30047,1
OpFsguMc,2013,1,GEK10001,1
OpFsguMc,2013,1,GEK10008,1
OpFsguMc,2013,1,GEK10015,1
OpFsguMc,2013,1,GEK10041,2
OpFsguMc,2013,1,GEK10045,13
OpFsguMc,2013,1,GEK10059,3
OpFsguMc,2013,1,IID10005,2
OpFsguMc,2013,1,ISL10075,9
OpFsguMc,2013,1,PCO10012,7
OpFsguMc,2013,1,PCO10058,10
OpFsguMc,2013,2,GEK10002,1
OpFsguMc,2013,2,GEK10009,1
OpFsguMc,2013,2,GEK10011,1
OpFsguMc,2013,2,GEK10016,1
OpFsguMc,2013,2,IID10004,2
OpFsguMc,2013,2,ISL10076,6
OpFsguMc,2013,2,MEC10002,3
OpFsguMc,2013,2,PCO10013,13
OpFsguMc,2013,2,PCO10057,19
OpFsguMc,2014,1,GEK10059,2
OpFsguMc,2014,1,GEK20001,1
OpFsguMc,2014,1,GEK20008,1
OpFsguMc,2014,1,GEK20045,1
OpFsguMc,2014,1,IID20006,1
OpFsguMc,2014,1,IID20014,1
OpFsguMc,2014,1,MEC20054,1
OpFsguMc,2014,1,PCO20004,5
OpFsguMc,2014,2,GEK10011,2
OpFsguMc,2014,2,GEK20002,1
OpFsguMc,2014,2,GEK20009,1
OpFsguMc,2014,2,GEK20021,3
OpFsguMc,2014,2,GEK20028,2
OpFsguMc,2014,2,MEC20005,4
OpFsguMc,2014,2,MEC20055,3
OpFsguMc,2014,2,MEC20057,2
OpFsguMc,2014,2,PCO20005,15
OpFsguMc,2014,2,PCO20051,2
OpFsguMc,2015,1,GEK10007,13
OpFsguMc,2015,1,GEK10046,1
OpFsguMc,2015,1,GEK30001,1
OpFsguMc,2015,1,GEK30008,1
OpFsguMc,2015,1,IID20013,2
OpFsguMc,2015,1,IID20016,4
OpFsguMc,2015,1,IID20055,1
OpFsguMc,2015,1,IID30011,2
OpFsguMc,2015,2,GEK30002,1
OpFsguMc,2015,2,GEK30009,1
OpFsguMc,2015,2,GEK30014,3
OpFsguMc,2015,2,IID20009,1
OpFsguMc,2015,2,IID20015,1
OpFsguMc,2015,2,IID20063,2
OpFsguMc,2015,2,IID40002,1
OpFsguMc,2015,2,MEC20059,3
OpFsguMc,2015,3,PCO20058,1
OpFsguMc,2015,4,GEK10007,1
OpFsguMc,2016,1,GEK20024,1
2e0ZHbvZ,2013,1,GEK10001,1
2e0ZHbvZ,2013,1,GEK10008,1
2e0ZHbvZ,2013,1,GEK10015,1
2e0ZHbvZ,2013,1,GEK10045,2
2e0ZHbvZ,2013,1,GEK10057,2
2e0ZHbvZ,2013,1,GEK20031,2
2e0ZHbvZ,2013,1,MEC10001,2
2e0ZHbvZ,2013,1,PCO10012,13
2e0ZHbvZ,2013,1,PCO10058,9
2e0ZHbvZ,2013,2,GEK10002,1
2e0ZHbvZ,2013,2,GEK10009,1
2e0ZHbvZ,2013,2,GEK10011,1
2e0ZHbvZ,2013,2,GEK10021,1
2e0ZHbvZ,2013,2,GEK20045,2
2e0ZHbvZ,2013,2,GEK40094,1
2e0ZHbvZ,2013,2,HMM10001,1
2e0ZHbvZ,2013,2,HMM10091,1
2e0ZHbvZ,2013,2,PCO10013,3
2e0ZHbvZ,2013,2,PCO10057,3
2e0ZHbvZ,2014,1,GEK10096,2
2e0ZHbvZ,2014,1,GEK20001,1
2e0ZHbvZ,2014,1,GEK20008,1
2e0ZHbvZ,2014,1,HMM10041,1
2e0ZHbvZ,2014,1,HMM20026,1
2e0ZHbvZ,2014,1,HMM20028,1
2e0ZHbvZ,2014,1,HMM20031,1
2e0ZHbvZ,2014,1,HMM30012,1
2e0ZHbvZ,2014,2,GEK20002,1
2e0ZHbvZ,2014,2,GEK20009,1
2e0ZHbvZ,2014,2,HMM20027,1
2e0ZHbvZ,2014,2,HMM20029,1
2e0ZHbvZ,2014,2,HMM40052,1
2e0ZHbvZ,2014,2,ISL10076,6
2e0ZHbvZ,2014,2,PCO10052,2
2e0ZHbvZ,2014,3,GEK10016,1
2e0ZHbvZ,2014,4,GEK20014,1
nItrp4cV,2013,1,GEK10001,1
nItrp4cV,2013,1,GEK10008,1
nItrp4cV,2013,1,GEK10041,3
nItrp4cV,2013,1,GEK10045,6
nItrp4cV,2013,1,GEK40096,1
nItrp4cV,2013,1,ISL10075,10
nItrp4cV,2013,1,MEC10002,1
nItrp4cV,2013,1,PCO10012,15
nItrp4cV,2013,1,PCO10058,4
nItrp4cV,2013,2,CCC20053,1
nItrp4cV,2013,2,GEK10002,1
nItrp4cV,2013,2,GEK10009,1
nItrp4cV,2013,2,GEK10015,1
nItrp4cV,2013,2,GEK10059,1
nItrp4cV,2013,2,GEK20011,2
nItrp4cV,2013,2,GEK20045,7
nItrp4cV,2013,2,GEK30007,1
nItrp4cV,2013,2,PCO10013,3
nItrp4cV,2013,2,PCO10057,6
nItrp4cV,2014,1,CCC20050,1
nItrp4cV,2014,1,CCC20065,1
nItrp4cV,2014,1,GEK20001,1
nItrp4cV,2014,1,GEK20008,1
nItrp4cV,2014,1,GEK20022,1
nItrp4cV,2014,1,GEK30015,1
nItrp4cV,2014,1,MEC20005,2
nItrp4cV,2014,1,MEC20054,1
nItrp4cV,2014,2,CCC20051,1
nItrp4cV,2014,2,CCC20052,1
nItrp4cV,2014,2,GEK10016,1
nItrp4cV,2014,2,GEK10042,1
nItrp4cV,2014,2,GEK20002,1
nItrp4cV,2014,2,GEK20009,1
nItrp4cV,2014,2,GEK30045,1
nItrp4cV,2014,2,MEC20055,3
nItrp4cV,2014,2,MEC30074,1
nItrp4cV,2016,1,CCC30035,1
nItrp4cV,2016,1,CCC30057,1
nItrp4cV,2016,1,GCS20009,1
nItrp4cV,2016,1,GEK30001,1
nItrp4cV,2016,1,GEK30008,1
nItrp4cV,2016,1,GEK40091,2
nItrp4cV,2016,1,MEC20057,3
nItrp4cV,2016,1,MEC20058,2
4DaMw30H,2013,1,GEK10001,1
4DaMw30H,2013,1,GEK10008,1
4DaMw30H,2013,1,GEK10015,1
4DaMw30H,2013,1,GEK10041,2
4DaMw30H,2013,1,GEK10045,13
4DaMw30H,2013,1,GEK10062,1
4DaMw30H,2013,1,MEC10002,5
4DaMw30H,2013,1,PCO10012,18
4DaMw30H,2013,1,PCO10058,9
4DaMw30H,2013,2,GEE10002,1
4DaMw30H,2013,2,GEK10007,10
4DaMw30H,2013,2,GEK10016,1
4DaMw30H,2013,2,GEK10021,4
4DaMw30H,2013,2,GEK10061,2
4DaMw30H,2013,2,GEK20011,1
4DaMw30H,2013,2,GEK20045,8
4DaMw30H,2013,2,ISL10075,1
4DaMw30H,2013,2,PCO10013,12
4DaMw30H,2013,2,PCO10057,18
4DaMw30H,2013,4,PCO20004,1
4DaMw30H,2014,1,CUE20003,1
4DaMw30H,2014,1,CUE20005,1
4DaMw30H,2014,1,CUE20052,1
4DaMw30H,2014,1,CUE30001,1
4DaMw30H,2014,1,GEK10002,1
4DaMw30H,2014,1,GEK10009,1
4DaMw30H,2014,1,GEK10066,1
4DaMw30H,2014,1,GEK20014,1
4DaMw30H,2014,2,CUE20056,1
4DaMw30H,2014,2,CUE30007,2
4DaMw30H,2014,2,CUE30010,1
4DaMw30H,2014,2,CUE30057,1
4DaMw30H,2014,2,GEK10059,2
4DaMw30H,2014,2,GEK20001,1
4DaMw30H,2014,2,GEK20008,1
4DaMw30H,2014,2,GEK20015,1
4DaMw30H,2014,2,PCO10052,1
4DaMw30H,2014,3,PCO10058,1
4DaMw30H,2014,4,PCO20005,5
4DaMw30H,2015,1,CUE20011,1
4DaMw30H,2015,1,CUE30005,1
4DaMw30H,2015,1,CUE30051,1
4DaMw30H,2015,1,CUE40003,1
4DaMw30H,2015,1,GEK10033,1
4DaMw30H,2015,1,GEK20002,1
4DaMw30H,2015,1,GEK20009,1
4DaMw30H,2015,1,GEK30015,1
4DaMw30H,2015,1,GEK30047,1
4DaMw30H,2015,2,CUE10003,1
4DaMw30H,2015,2,CUE20004,1
4DaMw30H,2015,2,CUE30009,1
4DaMw30H,2015,2,CUE40056,1
4DaMw30H,2015,2,GCS10038,4
4DaMw30H,2015,2,GEK10099,1
4DaMw30H,2015,2,GEK30001,1
4DaMw30H,2015,2,GEK30008,1
4DaMw30H,2016,1,CUE20014,1
4DaMw30H,2016,1,CUE40053,1
4DaMw30H,2016,1,CUE40097,1
4DaMw30H,2016,1,GCS10039,1
4DaMw30H,2016,1,GEK10040,2
4DaMw30H,2016,1,GEK10061,2
4DaMw30H,2016,1,GEK30002,1
4DaMw30H,2016,1,GEK30009,1
Dgr1hAm9,2013,1,GEK10001,1
Dgr1hAm9,2013,1,GEK10008,1
Dgr1hAm9,2013,1,GEK10011,1
Dgr1hAm9,2013,1,GEK10015,1
Dgr1hAm9,2013,1,GEK10035,1
Dgr1hAm9,2013,1,GEK10045,5
Dgr1hAm9,2013,1,GEK10057,2
Dgr1hAm9,2013,1,GEK40096,1
Dgr1hAm9,2013,1,MEC10001,1
Dgr1hAm9,2013,1,PCO10058,17
Dgr1hAm9,2013,2,GEK10002,1
Dgr1hAm9,2013,2,GEK10009,1
Dgr1hAm9,2013,2,GEK10016,1
Dgr1hAm9,2013,2,GEK10020,1
Dgr1hAm9,2013,2,GEK10037,2
Dgr1hAm9,2013,2,GEK10041,3
Dgr1hAm9,2013,2,GEK10042,1
Dgr1hAm9,2013,2,PCO10013,13
Dgr1hAm9,2014,1,GEK10045,5
Dgr1hAm9,2014,1,GEK20001,1
Dgr1hAm9,2014,1,GEK20008,1
Dgr1hAm9,2014,1,GEK20014,1
Dgr1hAm9,2014,1,GEK20028,2
Dgr1hAm9,2014,1,ISL10075,11
Dgr1hAm9,2014,1,MEC20001,2
Dgr1hAm9,2014,1,MEC20005,2
Dgr1hAm9,2014,1,PCO10013,8
Dgr1hAm9,2014,2,GEK20002,1
Dgr1hAm9,2014,2,GEK20009,1
Dgr1hAm9,2014,2,GEK20045,3
Dgr1hAm9,2014,2,GEK30015,1
Dgr1hAm9,2014,2,MEC10002,1
Dgr1hAm9,2014,2,MEC20002,1
Dgr1hAm9,2014,2,MEC20006,1
Dgr1hAm9,2014,2,MEC20055,3
Dgr1hAm9,2015,1,GEK10035,2
Dgr1hAm9,2015,1,GEK10057,2
Dgr1hAm9,2015,1,GEK10095,2
Dgr1hAm9,2015,1,GEK30001,1
Dgr1hAm9,2015,1,GEK30008,1
Dgr1hAm9,2015,1,MEC20055,4
Dgr1hAm9,2015,1,MEC30002,1
Dgr1hAm9,2015,1,MEC30005,1
Dgr1hAm9,2015,2,GCS20005,2
Dgr1hAm9,2015,2,GEK10007,4
Dgr1hAm9,2015,2,GEK10011,1
Dgr1hAm9,2015,2,GEK30002,1
Dgr1hAm9,2015,2,GEK30009,1
Dgr1hAm9,2015,2,MEC20057,2
Dgr1hAm9,2015,2,MEC30007,1
Dgr1hAm9,2015,2,MEC30010,1
Dgr1hAm9,2015,2,MEC30011,1
Dgr1hAm9,2016,1,GCS10027,2
Dgr1hAm9,2016,1,GCS20001,14
Dgr1hAm9,2016,1,MEC30003,1
Dgr1hAm9,2016,1,MEC30006,1
Dgr1hAm9,2016,1,MEC30012,1
Dgr1hAm9,2016,1,MEC40006,1
fWhGVoBr,2013,1,GEK10001,1
fWhGVoBr,2013,1,GEK10008,1
fWhGVoBr,2013,1,GEK10015,2
fWhGVoBr,2013,1,GEK10017,1
fWhGVoBr,2013,1,GEK10035,3
fWhGVoBr,2013,1,GEK10040,1
fWhGVoBr,2013,1,GEK10045,4
fWhGVoBr,2013,1,GMP10001,1
fWhGVoBr,2013,1,IID10005,1
fWhGVoBr,2013,1,ISE10052,1
fWhGVoBr,2013,2,CCC20052,1
fWhGVoBr,2013,2,CUE10003,1
fWhGVoBr,2013,2,GEK10002,1
fWhGVoBr,2013,2,GEK10009,1
fWhGVoBr,2013,2,GEK10066,1
fWhGVoBr,2013,2,ISE10051,1
fWhGVoBr,2013,2,ISE20056,1
fWhGVoBr,2013,2,ISE20084,1
fWhGVoBr,2013,2,ISE20085,1
fWhGVoBr,2013,3,GEK20045,1
fWhGVoBr,2014,1,CUE20003,1
fWhGVoBr,2014,1,CUE20011,1
fWhGVoBr,2014,1,CUE20052,1
fWhGVoBr,2014,1,GEK10016,1
fWhGVoBr,2014,1,GEK20001,1
fWhGVoBr,2014,1,GEK20008,1
fWhGVoBr,2014,1,GEK20045,1
fWhGVoBr,2014,1,GEK30014,1
fWhGVoBr,2014,1,MEC10001,1
fWhGVoBr,2014,1,PCO10058,7
fWhGVoBr,2015,1,CUE40097,2
fWhGVoBr,2015,1,GEK10011,2
fWhGVoBr,2015,1,GEK20002,1
fWhGVoBr,2015,1,GEK20009,1
fWhGVoBr,2015,1,ISE40085,1
fWhGVoBr,2015,2,ISE40085,4
fWhGVoBr,2015,3,CUE50097,1
fWhGVoBr,2015,4,CUE50060,1
fWhGVoBr,2016,1,CUE30051,1
fWhGVoBr,2016,1,CUE40052,1
fWhGVoBr,2016,1,CUE40098,1
fWhGVoBr,2016,1,GEK30001,1
fWhGVoBr,2016,1,GEK30008,1
fWhGVoBr,2016,1,ISE30080,1
fWhGVoBr,2016,1,ISE40073,2
6sVHKZBR,2013,1,GEK10001,1
6sVHKZBR,2013,1,GEK10008,1
6sVHKZBR,2013,1,GEK10011,1
6sVHKZBR,2013,1,GEK10059,1
6sVHKZBR,2013,1,GEK20031,2
6sVHKZBR,2013,1,IID10004,1
6sVHKZBR,2013,1,ISL10075,4
6sVHKZBR,2013,1,PCO10012,11
6sVHKZBR,2013,1,PCO10058,6
6sVHKZBR,2013,2,GEK10002,1
6sVHKZBR,2013,2,GEK10009,1
6sVHKZBR,2013,2,GEK10015,1
6sVHKZBR,2013,2,GEK10062,2
6sVHKZBR,2013,2,GEK20045,9
6sVHKZBR,2013,2,IID10005,3
6sVHKZBR,2013,2,MEC10002,4
6sVHKZBR,2013,2,PCO10013,7
